chr	start	end	TSAR
chr6	49425395	49425825	TSAR.3159
chr6	49426784	49427086	TSAR.1563
chr7	3990540	3990669	TSAR.3622
chr7	7611974	7613409	TSAR.2555
chr7	16445679	16445969	TSAR.2633
chr7	17379341	17379518	TSAR.3334
chr7	18348835	18349306	TSAR.1774
chr7	18559983	18561160	TSAR.2621
chr7	18694636	18695638	TSAR.2346
chr7	19254710	19255499	TSAR.0913
chr7	19812002	19812579	TSAR.2505
chr7	20198445	20199804	TSAR.2643
chr7	21069546	21069707	TSAR.3455
chr7	21082398	21082982	TSAR.1599
chr7	24331233	24331481	TSAR.4049
chr7	24901229	24901417	TSAR.4175
chr7	25176026	25176416	TSAR.3671
chr7	25357612	25358217	TSAR.4521
chr7	25510762	25511491	TSAR.2207
chr7	25559874	25560188	TSAR.2739
chr7	25686268	25686677	TSAR.3340
chr7	26554970	26555371	TSAR.2301
chr7	26988344	26989734	TSAR.1049
chr7	27185118	27185560	TSAR.2198
chr7	27208990	27209211	TSAR.4449
chr7	27221128	27221321	TSAR.4578
chr7	27223415	27224118	TSAR.4062
chr7	27565286	27565353	TSAR.4751
chr7	27881374	27881731	TSAR.4204
chr7	28609835	28610201	TSAR.1014
chr7	30197051	30197164	TSAR.2397
chr7	30640672	30640823	TSAR.2562
chr7	30656727	30656902	TSAR.2468
chr7	31139702	31139892	TSAR.0735
chr7	31347646	31348113	TSAR.4699
chr7	31732382	31732858	TSAR.1761
chr7	32907816	32910440	TSAR.3893
chr7	32919036	32919691	TSAR.1824
chr7	34094758	34094921	TSAR.3993
chr7	35505369	35506128	TSAR.2634
chr7	39243953	39244155	TSAR.1546
chr7	39248230	39248630	TSAR.2532
chr7	39393330	39393723	TSAR.2790
chr7	41668388	41668959	TSAR.2426
chr7	41744862	41745176	TSAR.2196
chr7	44425586	44425785	TSAR.3263
chr7	44611088	44611345	TSAR.1063
chr7	48314923	48315161	TSAR.3292
chr7	50512957	50513889	TSAR.0106
chr7	71868145	71868458	TSAR.1929
chr7	72891439	72892930	TSAR.1114
chr7	72903513	72903757	TSAR.1879
chr7	73868108	73868216	TSAR.1454
chr7	76019373	76019700	TSAR.0820
chr7	76825593	76826305	TSAR.0774
chr7	76828794	76828966	TSAR.4303
chr7	76922242	76922567	TSAR.3690
chr7	76984522	76984749	TSAR.2309
chr7	77422972	77423858	TSAR.0915
chr7	77551917	77552112	TSAR.2234
chr7	77585322	77586585	TSAR.1762
chr7	77807318	77807638	TSAR.1046
chr7	78121414	78121833	TSAR.0797
chr7	81917776	81918786	TSAR.2521
chr7	82072977	82073064	TSAR.1385
chr7	82543680	82546195	TSAR.2512
chr7	83588201	83588410	TSAR.4745
chr7	84119988	84120501	TSAR.3322
chr7	84242322	84243029	TSAR.1711
chr7	84466778	84467435	TSAR.3976
chr7	87811232	87811918	TSAR.0157
chr7	90006800	90006954	TSAR.4021
chr7	91623924	91624121	TSAR.3327
chr7	91630412	91632230	TSAR.1172
chr7	91691581	91691803	TSAR.3796
chr7	91752398	91752661	TSAR.0357
chr7	91753006	91753178	TSAR.3729
chr7	91755559	91755745	TSAR.1203
chr7	91758186	91758383	TSAR.3662
chr7	91792592	91793351	TSAR.1922
chr7	91842488	91842726	TSAR.1794
chr7	91852128	91852299	TSAR.1230
chr7	91863739	91863924	TSAR.0935
chr7	91864653	91865014	TSAR.0563
chr7	91936635	91936970	TSAR.2475
chr7	91972323	91972552	TSAR.4604
chr7	92000732	92000929	TSAR.3210
chr7	92120582	92120828	TSAR.4717
chr7	92122291	92122452	TSAR.3280
chr7	92129012	92129205	TSAR.3113
chr7	92140228	92140439	TSAR.2168
chr7	92158773	92158997	TSAR.3442
chr7	92169579	92169702	TSAR.2923
chr7	92180018	92180188	TSAR.3072
chr7	92390684	92391205	TSAR.3046
chr7	97920419	97920668	TSAR.2701
chr7	103163818	103164010	TSAR.2993
chr7	103248006	103248561	TSAR.4782
chr7	103290268	103290861	TSAR.3784
chr7	103309173	103309377	TSAR.4103
chr7	104652929	104654183	TSAR.2337
chr7	106809159	106809518	TSAR.1644
chr7	107012637	107013207	TSAR.2524
chr7	107112026	107113771	TSAR.1702
chr7	107214092	107214372	TSAR.2967
chr7	107398553	107400292	TSAR.0002
chr7	107849861	107850084	TSAR.3755
chr7	113518471	113519306	TSAR.4695
chr7	114056322	114056579	TSAR.4214
chr7	114295212	114296218	TSAR.0707
chr7	120604735	120604940	TSAR.2504
chr7	121900304	121900676	TSAR.3239
chr7	122338000	122338672	TSAR.2882
chr7	122948021	122948900	TSAR.1764
chr7	126831351	126832064	TSAR.3724
chr7	126882712	126883572	TSAR.3958
chr7	128655027	128655191	TSAR.3190
chr7	129125391	129125741	TSAR.0969
chr7	129770346	129770897	TSAR.4536
chr7	129950620	129950833	TSAR.4126
chr7	131172339	131172648	TSAR.1138
chr7	131870052	131870225	TSAR.1126
chr7	132354360	132354576	TSAR.2312
chr7	133373056	133373512	TSAR.1392
chr7	133492507	133493270	TSAR.2949
chr7	133634030	133635072	TSAR.3197
chr7	134346184	134346870	TSAR.0872
chr7	134463958	134464522	TSAR.1520
chr7	134496316	134496927	TSAR.2638
chr7	134540159	134540711	TSAR.3954
chr7	134551311	134551893	TSAR.0249
chr7	134564588	134565288	TSAR.1728
chr7	134592334	134592784	TSAR.4319
chr7	134718888	134719738	TSAR.1209
chr7	134894324	134894510	TSAR.2699
chr7	135303153	135303355	TSAR.2400
chr7	136699531	136701014	TSAR.0437
chr7	136988848	136989348	TSAR.3214
chr7	137294409	137294783	TSAR.1557
chr7	137441062	137441501	TSAR.3741
chr7	138566112	138566342	TSAR.1549
chr7	138982514	138983066	TSAR.3716
chr7	138983090	138983417	TSAR.3233
chr7	138985942	138986423	TSAR.2782
chr7	139044480	139045338	TSAR.0863
chr7	139059913	139060447	TSAR.1127
chr7	139106830	139107859	TSAR.0370
chr7	139252710	139252843	TSAR.4410
chr7	139415725	139416816	TSAR.3404
chr7	139569946	139570191	TSAR.3953
chr7	139784514	139786044	TSAR.3016
chr7	139790329	139791008	TSAR.2972
chr7	140419128	140419708	TSAR.3786
chr7	140424894	140425670	TSAR.0206
chr7	140534384	140534728	TSAR.1002
chr7	141034526	141034752	TSAR.4746
chr7	142566243	142566500	TSAR.4401
chr7	142568239	142568446	TSAR.1926
chr7	143053470	143054127	TSAR.1039
chr7	149488607	149488802	TSAR.3707
chr7	150706273	150706362	TSAR.1687
chr7	150706464	150706679	TSAR.0060
chr7	150711092	150711258	TSAR.4703
chr7	150715704	150716464	TSAR.1666
chr7	150773368	150773503	TSAR.4166
chr7	150828929	150829056	TSAR.3637
chr7	150931048	150931365	TSAR.1144
chr7	150932119	150932700	TSAR.4139
chr7	150936702	150936864	TSAR.2247
chr8	10666283	10667003	TSAR.3523
chr8	11058607	11058708	TSAR.3842
chr8	11163625	11163922	TSAR.2378
chr8	11180105	11180299	TSAR.4575
chr8	11576256	11576701	TSAR.3257
chr8	21052198	21052548	TSAR.2391
chr8	21839203	21839402	TSAR.4078
chr8	21862476	21863417	TSAR.0600
chr8	21913336	21913494	TSAR.1827
chr8	21956456	21956572	TSAR.4786
chr8	22107890	22108147	TSAR.1979
chr8	22547486	22549427	TSAR.0576
chr8	22549463	22550152	TSAR.0240
chr8	22552814	22553064	TSAR.0951
chr8	24190159	24190266	TSAR.1091
chr8	25167920	25168052	TSAR.3175
chr8	25658183	25658447	TSAR.3123
chr8	26218467	26218677	TSAR.2323
chr8	28314279	28314459	TSAR.2145
chr8	28321122	28321338	TSAR.0336
chr8	28360086	28360735	TSAR.0118
chr8	28378101	28378376	TSAR.0177
chr8	28384656	28385712	TSAR.0020
chr8	28409055	28409284	TSAR.0861
chr8	28413241	28413494	TSAR.0046
chr8	28573084	28575736	TSAR.0078
chr8	28625658	28625856	TSAR.1213
chr8	28633269	28633450	TSAR.3525
chr8	28669837	28669992	TSAR.3336
chr8	28670999	28671132	TSAR.3645
chr8	28716597	28717089	TSAR.0519
chr8	28750723	28750990	TSAR.0664
chr8	28827548	28828042	TSAR.0029
chr8	28876243	28876449	TSAR.2458
chr8	28904841	28904999	TSAR.2901
chr8	28971399	28971718	TSAR.4056
chr8	30853986	30854953	TSAR.2152
chr8	30884612	30885316	TSAR.2319
chr8	33346035	33346163	TSAR.1292
chr8	33346491	33346663	TSAR.1784
chr8	37075974	37076524	TSAR.1134
chr8	37405439	37405795	TSAR.3896
chr8	37794221	37794270	TSAR.1476
chr8	37978429	37978669	TSAR.2026
chr8	38027297	38027472	TSAR.3212
chr8	38103220	38103626	TSAR.1552
chr8	38238090	38238965	TSAR.1911
chr8	38250011	38250585	TSAR.4324
chr8	38258339	38258584	TSAR.3619
chr8	41510723	41511046	TSAR.1837
chr8	42873498	42873653	TSAR.4778
chr8	53079656	53079809	TSAR.2637
chr8	55539366	55539496	TSAR.3816
chr8	56015323	56015934	TSAR.3514
chr8	56437903	56438702	TSAR.2573
chr8	57224711	57224858	TSAR.4123
chr8	59410784	59411036	TSAR.2776
chr8	59916428	59917013	TSAR.4393
chr8	65279610	65281280	TSAR.2517
chr8	65363461	65363922	TSAR.3170
chr8	65517805	65518425	TSAR.2454
chr8	65632822	65633261	TSAR.3861
chr8	66123173	66123861	TSAR.3017
chr8	66150023	66150847	TSAR.3388
chr8	66371049	66371728	TSAR.4184
chr8	66525473	66525682	TSAR.3941
chr8	67391981	67392556	TSAR.1971
chr8	67576477	67579148	TSAR.0018
chr8	67579186	67579534	TSAR.2451
chr8	67645953	67646290	TSAR.4042
chr8	69871939	69872100	TSAR.3325
chr8	70498541	70499000	TSAR.0829
chr8	70591607	70591875	TSAR.2413
chr8	70594364	70594595	TSAR.1102
chr8	70617259	70617495	TSAR.1163
chr8	70743990	70744669	TSAR.0687
chr8	70964308	70964380	TSAR.1806
chr8	70970872	70971087	TSAR.1011
chr8	70978517	70978745	TSAR.1222
chr8	71040934	71041231	TSAR.4658
chr8	71314282	71314474	TSAR.1669
chr8	71315922	71316081	TSAR.1955
chr8	71357154	71357826	TSAR.3654
chr8	71776547	71777346	TSAR.4615
chr8	72964830	72965003	TSAR.1933
chr8	80676248	80676611	TSAR.0776
chr8	80831233	80831484	TSAR.4142
chr8	80965510	80965667	TSAR.3294
chr8	81399713	81400070	TSAR.0167
chr8	81411679	81412621	TSAR.0488
chr8	81431012	81431200	TSAR.1462
chr8	81432230	81432998	TSAR.0140
chr8	81433769	81434645	TSAR.3434
chr8	82924067	82924490	TSAR.2465
chr8	83330187	83330968	TSAR.4587
chr8	87076188	87076893	TSAR.4485
chr8	89012826	89013725	TSAR.4738
chr8	89021671	89022107	TSAR.4187
chr8	89339023	89339477	TSAR.4316
chr8	91963298	91963445	TSAR.3730
chr8	92648118	92648731	TSAR.1965
chr8	93063872	93064364	TSAR.3307
chr8	93296401	93296794	TSAR.4648
chr8	93487138	93487649	TSAR.3084
chr8	93487811	93488613	TSAR.2881
chr8	93904131	93904398	TSAR.4672
chr8	94140612	94141441	TSAR.3448
chr8	95186323	95186510	TSAR.2918
chr8	95448462	95449759	TSAR.0704
chr8	95522934	95523966	TSAR.1582
chr8	95653088	95653684	TSAR.4679
chr8	96166229	96167178	TSAR.0059
chr8	96948586	96949440	TSAR.3347
chr8	97172420	97173094	TSAR.3790
chr8	98147555	98147759	TSAR.3744
chr8	98175610	98175965	TSAR.3878
chr8	98711799	98712266	TSAR.1525
chr8	100454602	100454871	TSAR.4431
chr8	100810776	100812017	TSAR.2704
chr8	100990722	100991120	TSAR.2345
chr8	101269580	101271517	TSAR.0498
chr8	101299721	101300497	TSAR.1792
chr8	101541718	101542068	TSAR.1225
chr8	103424294	103425005	TSAR.1864
chr8	103667890	103667982	TSAR.4320
chr8	104312171	104312518	TSAR.2335
chr8	104390235	104390476	TSAR.4606
chr8	104897491	104898456	TSAR.2749
chr8	105025429	105026378	TSAR.4433
chr8	105161428	105161999	TSAR.3620
chr8	105800201	105800657	TSAR.3302
chr8	105802326	105802792	TSAR.0426
chr8	105959104	105959539	TSAR.4690
chr8	106101286	106103149	TSAR.0523
chr8	106351065	106351991	TSAR.3156
chr8	106759160	106760189	TSAR.4524
chr8	108344727	108345215	TSAR.1327
chr8	108649212	108649695	TSAR.2265
chr8	109035443	109035825	TSAR.4417
chr8	109796403	109797410	TSAR.2139
chr8	110476427	110477477	TSAR.2435
chr8	114448427	114449732	TSAR.4322
chr8	116424420	116425805	TSAR.2036
chr8	116430300	116431244	TSAR.4462
chr8	116682153	116682450	TSAR.2155
chr8	117572179	117572831	TSAR.2393
chr8	117783680	117784072	TSAR.4076
chr8	117886788	117886886	TSAR.1500
chr8	118321350	118322260	TSAR.3168
chr8	118615069	118615720	TSAR.1751
chr8	118824350	118824706	TSAR.3539
chr8	119122316	119122695	TSAR.0026
chr8	119122718	119123895	TSAR.0013
chr8	120079254	120079678	TSAR.2572
chr8	120650980	120651791	TSAR.0805
chr8	120743333	120743660	TSAR.2897
chr8	124054154	124054613	TSAR.3409
chr8	124265540	124268414	TSAR.0003
chr8	124526475	124526930	TSAR.3740
chr8	125498069	125500328	TSAR.0019
chr8	126033978	126034638	TSAR.1962
chr8	126085390	126085569	TSAR.4365
chr8	126095942	126096147	TSAR.2005
chr8	126503600	126503935	TSAR.3541
chr8	128413270	128414447	TSAR.1089
chr8	130328346	130328487	TSAR.4562
chr8	130891787	130892072	TSAR.3266
chr8	133823238	133824795	TSAR.3058
chr8	133826011	133826425	TSAR.0559
chr8	133826879	133827426	TSAR.1529
chr8	133851621	133851834	TSAR.3611
chr8	135018153	135018541	TSAR.3341
chr8	135612635	135612963	TSAR.2143
chr8	136866824	136867197	TSAR.0849
chr8	139164069	139164239	TSAR.3623
chr8	139601419	139601687	TSAR.3043
chr8	139658863	139658928	TSAR.2241
chr8	143545681	143546013	TSAR.4636
chr8	144808090	144808165	TSAR.3281
chr8	144902524	144903103	TSAR.0454
chr9	2047201	2047276	TSAR.4265
chr9	3898686	3898855	TSAR.1037
chr9	3937017	3937239	TSAR.3007
chr9	14030954	14031013	TSAR.4559
chr9	14177856	14178109	TSAR.2678
chr9	14188371	14188804	TSAR.1743
chr9	15920464	15921096	TSAR.4342
chr9	16309793	16310370	TSAR.0681
chr9	16717946	16718301	TSAR.2622
chr9	16725074	16725180	TSAR.2133
chr9	17082223	17082860	TSAR.4647
chr9	17795538	17796141	TSAR.1368
chr9	23567507	23567878	TSAR.4277
chr9	23765414	23765994	TSAR.2344
chr9	24040915	24041865	TSAR.0769
chr9	26673117	26673624	TSAR.2617
chr9	33442836	33442983	TSAR.2146
chr9	33464866	33464978	TSAR.2946
chr9	34370787	34372841	TSAR.0130
chr9	34557459	34557773	TSAR.4544
chr9	35060303	35060539	TSAR.4709
chr9	35300155	35301222	TSAR.0525
chr9	35302652	35303246	TSAR.0822
chr9	35303311	35304455	TSAR.0484
chr9	35304558	35305419	TSAR.2299
chr9	35305488	35306161	TSAR.0399
chr9	35351265	35352660	TSAR.0169
chr9	35398548	35398646	TSAR.2175
chr9	35444345	35444480	TSAR.0588
chr9	35479983	35480294	TSAR.2244
chr9	35546362	35546745	TSAR.3348
chr9	35546770	35548539	TSAR.0242
chr9	35555035	35555701	TSAR.4762
chr9	35555923	35556155	TSAR.2632
chr9	35711246	35711409	TSAR.4754
chr9	35711588	35711796	TSAR.1190
chr9	35740430	35740651	TSAR.0870
chr9	35805481	35805985	TSAR.1918
chr9	35845955	35846063	TSAR.2363
chr9	35846462	35846629	TSAR.1062
chr9	37324043	37325338	TSAR.2616
chr9	37337414	37338164	TSAR.0782
chr9	72967346	72967399	TSAR.4291
chr9	77302362	77303065	TSAR.0387
chr9	81956583	81956821	TSAR.4231
chr9	82590501	82592053	TSAR.0920
chr9	84150422	84151374	TSAR.0670
chr9	88190223	88190401	TSAR.3629
chr9	88247570	88248303	TSAR.1694
chr9	88636796	88637232	TSAR.4466
chr9	96463993	96464294	TSAR.1485
chr9	96674075	96674365	TSAR.2613
chr9	98242244	98242416	TSAR.1543
chr9	99252355	99252465	TSAR.3129
chr9	100245414	100245684	TSAR.2122
chr9	100407363	100407512	TSAR.3923
chr9	100756910	100757067	TSAR.3480
chr9	102227663	102228068	TSAR.2137
chr9	102769841	102770034	TSAR.2042
chr9	103108655	103109705	TSAR.0777
chr9	108151462	108152710	TSAR.1580
chr9	108366482	108366777	TSAR.3363
chr9	109246847	109247184	TSAR.2478
chr9	109249569	109250104	TSAR.0261
chr9	109338102	109338769	TSAR.0850
chr9	109383250	109384109	TSAR.1399
chr9	109626398	109628905	TSAR.0483
chr9	109630414	109630690	TSAR.0888
chr9	109694439	109694839	TSAR.3812
chr9	111936255	111936905	TSAR.3014
chr9	112153402	112153853	TSAR.2091
chr9	113212334	113212551	TSAR.4548
chr9	114415223	114415937	TSAR.0700
chr9	114454639	114454798	TSAR.3048
chr9	114904590	114904790	TSAR.0807
chr9	115252302	115253039	TSAR.2211
chr9	116029426	116029751	TSAR.1953
chr9	116048965	116049110	TSAR.4482
chr9	116080741	116080933	TSAR.1564
chr9	116356064	116356412	TSAR.0630
chr9	116504224	116504893	TSAR.0718
chr9	116562458	116562938	TSAR.2474
chr9	117822005	117822311	TSAR.3789
chr9	118735131	118735579	TSAR.2360
chr9	118919235	118919654	TSAR.2023
chr9	119001076	119001521	TSAR.3271
chr9	119096877	119097359	TSAR.2896
chr9	119158778	119159256	TSAR.4065
chr9	119159344	119159403	TSAR.4339
chr9	119159706	119159911	TSAR.3093
chr9	119460022	119461982	TSAR.2365
chr9	119737475	119737699	TSAR.3402
chr9	119826139	119826530	TSAR.4591
chr9	120058684	120059488	TSAR.4286
chr9	120722143	120722542	TSAR.3710
chr9	121029974	121030531	TSAR.2783
chr9	121277269	121277494	TSAR.1308
chr9	121658323	121658868	TSAR.4385
chr9	122046947	122047478	TSAR.2214
chr9	122131254	122131575	TSAR.3276
chr9	122131651	122131951	TSAR.1572
chr9	122182889	122183119	TSAR.1927
chr9	122198583	122198968	TSAR.3727
chr9	122418889	122419151	TSAR.0677
chr9	122424738	122425058	TSAR.1814
chr9	122621577	122622067	TSAR.2102
chr9	122644387	122644737	TSAR.2213
chr9	122845380	122845768	TSAR.1642
chr9	123214550	123214793	TSAR.2477
chr9	123367414	123368111	TSAR.4019
chr9	123560843	123561895	TSAR.4795
chr9	124329084	124329576	TSAR.0258
chr9	124522158	124522720	TSAR.4093
chr9	124545670	124546082	TSAR.0847
chr9	124888930	124889123	TSAR.0453
chr9	125607829	125608530	TSAR.2420
chr9	125620155	125620429	TSAR.4537
chr9	125673059	125674388	TSAR.1293
chr9	125680292	125682590	TSAR.0541
chr9	125796372	125797900	TSAR.0025
chr9	125884752	125884940	TSAR.1406
chr9	125885828	125886308	TSAR.4218
chr9	126200521	126201403	TSAR.1928
chr9	126625734	126626063	TSAR.3788
chr9	126763406	126763997	TSAR.4004
chr9	126774628	126774951	TSAR.2097
chr9	126777369	126777811	TSAR.0697
chr9	126975286	126975792	TSAR.1216
chr9	127203536	127203823	TSAR.4457
chr9	127215698	127215926	TSAR.4240
chr9	127262338	127263018	TSAR.0154
chr9	127292557	127292960	TSAR.4260
chr9	128406420	128407352	TSAR.4477
chr9	128516440	128516576	TSAR.1345
chr9	128651629	128652015	TSAR.3677
chr9	128763822	128764143	TSAR.2212
chr9	128877069	128878018	TSAR.1229
chr9	128997763	128998666	TSAR.1259
chr9	129169678	129169904	TSAR.2511
chr9	129376094	129376257	TSAR.2741
chr9	129401978	129402369	TSAR.4611
chr9	129433491	129434107	TSAR.3797
chr9	129434759	129435014	TSAR.4143
chr9	129439114	129439360	TSAR.0123
chr9	129458549	129458759	TSAR.1709
chr9	129463090	129463328	TSAR.2242
chr9	129641600	129643337	TSAR.0517
chr9	129647275	129648172	TSAR.2332
chr9	130026613	130027550	TSAR.2338
chr9	130828753	130829703	TSAR.0946
chr9	130853849	130854428	TSAR.3718
chr9	131087398	131087569	TSAR.2136
chr9	131147835	131148302	TSAR.0732
chr9	131154534	131154672	TSAR.4616
chr9	131166935	131167421	TSAR.1128
chr9	131171288	131171881	TSAR.2804
chr9	131223188	131223430	TSAR.1561
chr9	131231457	131231650	TSAR.0834
chr9	131245081	131245169	TSAR.2747
chr9	131256786	131257161	TSAR.3145
chr9	131475775	131475923	TSAR.3352
chr9	131604921	131605085	TSAR.3579
chr9	131707965	131709552	TSAR.3871
chr9	131843010	131843512	TSAR.2664
chr9	132584854	132585128	TSAR.4456
chr9	133354262	133354567	TSAR.3184
chr9	133489873	133490063	TSAR.0494
chr9	134896250	134896470	TSAR.2693
chr9	135041607	135042437	TSAR.2082
chr9	135173460	135173724	TSAR.2718
chr9	135205030	135205899	TSAR.4589
chr9	135412955	135413096	TSAR.4558
chr9	135506794	135507208	TSAR.1336
chr9	135513312	135513384	TSAR.4470
chr9	135553342	135555198	TSAR.0022
chr9	135750493	135750627	TSAR.1817
chr9	135779032	135779224	TSAR.3631
chr9	136403466	136403554	TSAR.3776
chr9	136404889	136405008	TSAR.4427
chr9	139071978	139072441	TSAR.1977
chr9	139290052	139290224	TSAR.2860
chr9	139518375	139518591	TSAR.1893
chrX	15605868	15606014	TSAR.2553
chrX	17743406	17746089	TSAR.4344
chrX	18801990	18802172	TSAR.4767
chrX	18845366	18845563	TSAR.1867
chrX	21900528	21900787	TSAR.1916
chrX	22245621	22245735	TSAR.4279
chrX	24001866	24003238	TSAR.0114
chrX	24006039	24007185	TSAR.1721
chrX	24024034	24024862	TSAR.1970
chrX	24082315	24082458	TSAR.1807
chrX	24228265	24229769	TSAR.1800
chrX	24864610	24865453	TSAR.2372
chrX	25400733	25401846	TSAR.2974
chrX	25466127	25466751	TSAR.1863
chrX	28605043	28605757	TSAR.3898
chrX	28605896	28606322	TSAR.1111
chrX	29974468	29974769	TSAR.3000
chrX	31645779	31645988	TSAR.0414
chrX	43829123	43829469	TSAR.4430
chrX	46712873	46713591	TSAR.0792
chrX	46887223	46887515	TSAR.0750
chrX	49081220	49081450	TSAR.4010
chrX	53565283	53565447	TSAR.4135
chrX	70472432	70473380	TSAR.1205
chrX	73959596	73962341	TSAR.0211
chrX	73962368	73964409	TSAR.0854
chrX	83359500	83359676	TSAR.0819
chrX	84525654	84526848	TSAR.0058
chrX	99546644	99548020	TSAR.4781
chrX	99551275	99552020	TSAR.1065
chrX	100093222	100093359	TSAR.2150
chrX	100169322	100170058	TSAR.0146
chrX	100177718	100178090	TSAR.2640
chrX	100515456	100515633	TSAR.3658
chrX	105199488	105199606	TSAR.0669
chrX	107377496	107377651	TSAR.2531
chrX	107493559	107494251	TSAR.1551
chrX	110439661	110439874	TSAR.4630
chrX	111019532	111020250	TSAR.1075
chrX	114856553	114856728	TSAR.1670
chrX	117530929	117531079	TSAR.0908
chrX	117540815	117540995	TSAR.2984
chrX	117575280	117575529	TSAR.3428
chrX	117576500	117576659	TSAR.2375
chrX	117577517	117577654	TSAR.3027
chrX	118722275	118725381	TSAR.4644
chrX	119387854	119389298	TSAR.3450
chrX	119394572	119394888	TSAR.3578
chrX	119445053	119445320	TSAR.3420
chrX	119760063	119761111	TSAR.0228
chrX	122319643	122319905	TSAR.0801
chrX	122538545	122538770	TSAR.3254
chrX	122622969	122624788	TSAR.2745
chrX	123517475	123518725	TSAR.4261
chrX	123519520	123519926	TSAR.2445
chrX	126754791	126755592	TSAR.2620
chrX	128279720	128279988	TSAR.4368
chrX	128913755	128914012	TSAR.3466
chrX	128926597	128926814	TSAR.2774
chrX	129115929	129116379	TSAR.2507
chrX	129267274	129267443	TSAR.1393
chrX	129270009	129270163	TSAR.1831
chrX	129272558	129272719	TSAR.3370
chrX	129318248	129318726	TSAR.4595
chrX	131211899	131212461	TSAR.3641
chrX	132189181	132189529	TSAR.1591
chrX	132887494	132888214	TSAR.4293
chrX	135741194	135741580	TSAR.3884
chrX	136353414	136354536	TSAR.3673
chrX	139332200	139333313	TSAR.0694
chrX	139521782	139521996	TSAR.1431
chrX	148037108	148037626	TSAR.1739
chrX	153032420	153033024	TSAR.2959
